x_center_lon,y_center_lat,x_min_lon,y_min_lat,x_max_lon,y_max_lat,scale,saliency
-78.17500000000001, 25.291666666666664, -78.21666666666667, 25.25, -78.13333333333334, 25.333333333333332, 5, 5422
-78.04166666666666, 25.358333333333334, -78.08333333333333, 25.316666666666666, -78.0, 25.4, 5, 5400
-78.04166666666666, 25.275, -78.08333333333333, 25.233333333333334, -78.0, 25.316666666666666, 5, 4360
-78.04166666666666, 24.65833333333333, -78.08333333333333, 24.616666666666667, -78.0, 24.7, 5, 4125
-78.09166666666667, 25.425, -78.13333333333334, 25.383333333333333, -78.05, 25.46666666666667, 5, 4053
-78.25833333333333, 25.308333333333334, -78.3, 25.266666666666666, -78.21666666666667, 25.35, 5, 3807
-79.225, 25.691666666666666, -79.26666666666667, 25.65, -79.18333333333334, 25.733333333333334, 5, 3598
-81.59166666666667, 24.65833333333333, -81.63333333333334, 24.616666666666667, -81.55, 24.7, 5, 3467
-79.17500000000001, 25.608333333333334, -79.21666666666667, 25.566666666666666, -79.13333333333334, 25.65, 5, 3458
-78.14166666666667, 25.208333333333336, -78.18333333333334, 25.166666666666668, -78.1, 25.25, 5, 3374
-78.80833333333334, 26.608333333333334, -78.85, 26.566666666666666, -78.76666666666667, 26.65, 5, 3344
-79.225, 24.108333333333334, -79.26666666666667, 24.066666666666666, -79.18333333333334, 24.15, 5, 3282
-78.34166666666667, 24.65833333333333, -78.38333333333334, 24.616666666666667, -78.3, 24.7, 5, 3260
-78.05833333333334, 24.84166666666667, -78.1, 24.8, -78.01666666666667, 24.883333333333333, 5, 3234
-79.24166666666667, 24.191666666666666, -79.28333333333333, 24.15, -79.2, 24.233333333333334, 5, 3206
-78.19166666666666, 25.041666666666664, -78.23333333333333, 25.0, -78.15, 25.083333333333332, 5, 3186
-78.09166666666667, 24.425, -78.13333333333334, 24.383333333333333, -78.05, 24.46666666666667, 5, 3179
-78.04166666666666, 24.925, -78.08333333333333, 24.883333333333333, -78.0, 24.96666666666667, 5, 3089
